State,Year,Month,Condition,BeneficiaryCount,PercentageOfBeneficiaries,DataQuality
New Jersey,2021,202111,Acute bronchitis,"4,395",0.2,
New Jersey,2021,202111,Acute respiratory distress syndrome,267,0.0,
New Jersey,2021,202111,Bronchitis NOS,"2,173",0.1,
New Jersey,2021,202111,COVID-19 diagnosis,"13,469",0.6,
New Jersey,2021,202111,Influenza,"1,483",0.1,
New Jersey,2021,202111,Lower or acute respiratory infection,213,0.0,
New Jersey,2021,202111,Pneumonia,"4,854",0.2,
New Jersey,2021,202111,Respiratory infection NOS,"37,860",1.8,
New Jersey,2021,202111,Suspected COVID-19 diagnosis,375,0.0,
New Jersey,2021,202112,Acute bronchitis,"5,006",0.2,
New Jersey,2021,202112,Acute respiratory distress syndrome,395,0.0,
New Jersey,2021,202112,Bronchitis NOS,"2,462",0.1,
New Jersey,2021,202112,COVID-19 diagnosis,"60,575",2.9,
New Jersey,2021,202112,Influenza,"11,511",0.5,
New Jersey,2021,202112,Lower or acute respiratory infection,304,0.0,
New Jersey,2021,202112,Pneumonia,"5,693",0.3,
New Jersey,2021,202112,Respiratory infection NOS,"48,075",2.3,
New Jersey,2021,202112,Suspected COVID-19 diagnosis,989,0.0,
New Jersey,2022,202201,Acute bronchitis,"3,452",0.2,
New Jersey,2022,202201,Acute respiratory distress syndrome,467,0.0,
New Jersey,2022,202201,Bronchitis NOS,"1,783",0.1,
New Jersey,2022,202201,COVID-19 diagnosis,"68,913",3.2,
New Jersey,2022,202201,Influenza,"3,536",0.2,
New Jersey,2022,202201,Lower or acute respiratory infection,241,0.0,
New Jersey,2022,202201,Pneumonia,"5,110",0.2,
New Jersey,2022,202201,Respiratory infection NOS,"28,500",1.3,
New Jersey,2022,202201,Suspected COVID-19 diagnosis,766,0.0,
New Jersey,2022,202202,Acute bronchitis,"2,230",0.1,
New Jersey,2022,202202,Acute respiratory distress syndrome,269,0.0,
New Jersey,2022,202202,Bronchitis NOS,"1,233",0.1,
New Jersey,2022,202202,COVID-19 diagnosis,"14,433",0.7,
New Jersey,2022,202202,Influenza,"1,354",0.1,
New Jersey,2022,202202,Lower or acute respiratory infection,119,0.0,
New Jersey,2022,202202,Pneumonia,"3,854",0.2,
New Jersey,2022,202202,Respiratory infection NOS,"21,441",1.0,
New Jersey,2022,202202,Suspected COVID-19 diagnosis,242,0.0,
New Jersey,2022,202203,Acute bronchitis,"3,583",0.2,
New Jersey,2022,202203,Acute respiratory distress syndrome,190,0.0,
New Jersey,2022,202203,Bronchitis NOS,"1,843",0.1,
New Jersey,2022,202203,COVID-19 diagnosis,"9,717",0.5,
New Jersey,2022,202203,Influenza,"2,996",0.1,
New Jersey,2022,202203,Lower or acute respiratory infection,153,0.0,
New Jersey,2022,202203,Pneumonia,"4,216",0.2,
New Jersey,2022,202203,Respiratory infection NOS,"34,638",1.6,
New Jersey,2022,202203,Suspected COVID-19 diagnosis,282,0.0,
New Jersey,2022,202204,Acute bronchitis,"4,217",0.2,
New Jersey,2022,202204,Acute respiratory distress syndrome,195,0.0,
New Jersey,2022,202204,Bronchitis NOS,"2,003",0.1,
New Jersey,2022,202204,COVID-19 diagnosis,"11,347",0.5,
New Jersey,2022,202204,Influenza,"6,849",0.3,
New Jersey,2022,202204,Lower or acute respiratory infection,220,0.0,
New Jersey,2022,202204,Pneumonia,"4,418",0.2,
New Jersey,2022,202204,Respiratory infection NOS,"33,537",1.6,
New Jersey,2022,202204,Suspected COVID-19 diagnosis,250,0.0,
New Jersey,2022,202205,Acute bronchitis,"4,828",0.2,
New Jersey,2022,202205,Acute respiratory distress syndrome,177,0.0,
New Jersey,2022,202205,Bronchitis NOS,"2,272",0.1,
New Jersey,2022,202205,COVID-19 diagnosis,"21,183",1.0,
New Jersey,2022,202205,Influenza,"6,445",0.3,
New Jersey,2022,202205,Lower or acute respiratory infection,231,0.0,
New Jersey,2022,202205,Pneumonia,"4,963",0.2,
New Jersey,2022,202205,Respiratory infection NOS,"37,086",1.7,
New Jersey,2022,202205,Suspected COVID-19 diagnosis,349,0.0,
New Jersey,2022,202206,Acute bronchitis,"4,088",0.2,
New Jersey,2022,202206,Acute respiratory distress syndrome,175,0.0,
New Jersey,2022,202206,Bronchitis NOS,"1,947",0.1,
New Jersey,2022,202206,COVID-19 diagnosis,"18,054",0.8,
New Jersey,2022,202206,Influenza,"1,780",0.1,
New Jersey,2022,202206,Lower or acute respiratory infection,171,0.0,
New Jersey,2022,202206,Pneumonia,"4,721",0.2,
New Jersey,2022,202206,Respiratory infection NOS,"29,393",1.3,
New Jersey,2022,202206,Suspected COVID-19 diagnosis,261,0.0,
New Jersey,2022,202207,Acute bronchitis,"2,626",0.1,
New Jersey,2022,202207,Acute respiratory distress syndrome,183,0.0,
New Jersey,2022,202207,Bronchitis NOS,"1,387",0.1,
New Jersey,2022,202207,COVID-19 diagnosis,"21,386",1.0,
New Jersey,2022,202207,Influenza,576,0.0,
New Jersey,2022,202207,Lower or acute respiratory infection,138,0.0,
New Jersey,2022,202207,Pneumonia,"4,134",0.2,
New Jersey,2022,202207,Respiratory infection NOS,"19,848",0.9,
New Jersey,2022,202207,Suspected COVID-19 diagnosis,218,0.0,
New Jersey,2022,202208,Acute bronchitis,"2,369",0.1,
New Jersey,2022,202208,Acute respiratory distress syndrome,215,0.0,
New Jersey,2022,202208,Bronchitis NOS,"1,243",0.1,
New Jersey,2022,202208,COVID-19 diagnosis,"21,455",1.0,
New Jersey,2022,202208,Influenza,457,0.0,
New Jersey,2022,202208,Lower or acute respiratory infection,157,0.0,
New Jersey,2022,202208,Pneumonia,"4,099",0.2,
New Jersey,2022,202208,Respiratory infection NOS,"18,847",0.9,
New Jersey,2022,202208,Suspected COVID-19 diagnosis,188,0.0,
New Jersey,2022,202209,Acute bronchitis,"3,948",0.2,
New Jersey,2022,202209,Acute respiratory distress syndrome,216,0.0,
New Jersey,2022,202209,Bronchitis NOS,"1,759",0.1,
New Jersey,2022,202209,COVID-19 diagnosis,"20,552",0.9,
New Jersey,2022,202209,Influenza,"1,023",0.0,
New Jersey,2022,202209,Lower or acute respiratory infection,208,0.0,
New Jersey,2022,202209,Pneumonia,"4,172",0.2,
New Jersey,2022,202209,Respiratory infection NOS,"36,877",1.7,
New Jersey,2022,202209,Suspected COVID-19 diagnosis,148,0.0,
New Jersey,2022,202210,Acute bronchitis,"6,348",0.3,
New Jersey,2022,202210,Acute respiratory distress syndrome,238,0.0,
New Jersey,2022,202210,Bronchitis NOS,"2,872",0.1,
New Jersey,2022,202210,COVID-19 diagnosis,"17,865",0.8,
New Jersey,2022,202210,Influenza,"6,364",0.3,
New Jersey,2022,202210,Lower or acute respiratory infection,351,0.0,
New Jersey,2022,202210,Pneumonia,"5,481",0.2,
New Jersey,2022,202210,Respiratory infection NOS,"47,931",2.2,
New Jersey,2022,202210,Suspected COVID-19 diagnosis,81,0.0,
New Jersey,2022,202211,Acute bronchitis,"7,384",0.3,
New Jersey,2022,202211,Acute respiratory distress syndrome,268,0.0,
New Jersey,2022,202211,Bronchitis NOS,"3,625",0.2,
New Jersey,2022,202211,COVID-19 diagnosis,"18,693",0.8,
New Jersey,2022,202211,Influenza,"31,717",1.4,
New Jersey,2022,202211,Lower or acute respiratory infection,466,0.0,
New Jersey,2022,202211,Pneumonia,"6,050",0.3,
New Jersey,2022,202211,Respiratory infection NOS,"59,414",2.7,
New Jersey,2022,202211,Suspected COVID-19 diagnosis,120,0.0,
New Jersey,2022,202212,Acute bronchitis,"6,637",0.3,
New Jersey,2022,202212,Acute respiratory distress syndrome,264,0.0,
New Jersey,2022,202212,Bronchitis NOS,"3,459",0.2,
New Jersey,2022,202212,COVID-19 diagnosis,"24,053",1.1,
New Jersey,2022,202212,Influenza,"32,610",1.5,
New Jersey,2022,202212,Lower or acute respiratory infection,396,0.0,
New Jersey,2022,202212,Pneumonia,"5,860",0.3,
New Jersey,2022,202212,Respiratory infection NOS,"54,544",2.4,
New Jersey,2022,202212,Suspected COVID-19 diagnosis,251,0.0,
New Mexico,2018,201801,Acute bronchitis,"4,990",0.6,Unusable
New Mexico,2018,201801,Acute respiratory distress syndrome,135,0.0,Unusable
New Mexico,2018,201801,Bronchitis NOS,"1,703",0.2,Unusable
New Mexico,2018,201801,COVID-19 diagnosis,0,0.0,Unusable
New Mexico,2018,201801,Influenza,"10,592",1.2,Unusable
New Mexico,2018,201801,Lower or acute respiratory infection,143,0.0,Unusable
New Mexico,2018,201801,Pneumonia,"2,446",0.3,Unusable
New Mexico,2018,201801,Respiratory infection NOS,"26,422",3.1,Unusable
New Mexico,2018,201801,Suspected COVID-19 diagnosis,DS,DS,Unusable
New Mexico,2018,201802,Acute bronchitis,"3,981",0.5,Unusable
New Mexico,2018,201802,Acute respiratory distress syndrome,125,0.0,Unusable
New Mexico,2018,201802,Bronchitis NOS,"1,468",0.2,Unusable
New Mexico,2018,201802,COVID-19 diagnosis,0,0.0,Unusable
New Mexico,2018,201802,Influenza,"8,262",1.0,Unusable
New Mexico,2018,201802,Lower or acute respiratory infection,138,0.0,Unusable
New Mexico,2018,201802,Pneumonia,"2,336",0.3,Unusable
New Mexico,2018,201802,Respiratory infection NOS,"22,343",2.6,Unusable
New Mexico,2018,201802,Suspected COVID-19 diagnosis,DS,DS,Unusable
New Mexico,2018,201803,Acute bronchitis,"2,580",0.3,Unusable
New Mexico,2018,201803,Acute respiratory distress syndrome,108,0.0,Unusable
New Mexico,2018,201803,Bronchitis NOS,"1,107",0.1,Unusable
New Mexico,2018,201803,COVID-19 diagnosis,0,0.0,Unusable
New Mexico,2018,201803,Influenza,"2,043",0.2,Unusable
New Mexico,2018,201803,Lower or acute respiratory infection,89,0.0,Unusable
New Mexico,2018,201803,Pneumonia,"1,947",0.2,Unusable
New Mexico,2018,201803,Respiratory infection NOS,"13,489",1.6,Unusable
New Mexico,2018,201803,Suspected COVID-19 diagnosis,DS,DS,Unusable
New Mexico,2018,201804,Acute bronchitis,"1,784",0.2,Unusable
New Mexico,2018,201804,Acute respiratory distress syndrome,90,0.0,Unusable
New Mexico,2018,201804,Bronchitis NOS,768,0.1,Unusable
New Mexico,2018,201804,COVID-19 diagnosis,0,0.0,Unusable
New Mexico,2018,201804,Influenza,463,0.1,Unusable
New Mexico,2018,201804,Lower or acute respiratory infection,51,0.0,Unusable
New Mexico,2018,201804,Pneumonia,"1,514",0.2,Unusable
New Mexico,2018,201804,Respiratory infection NOS,"9,421",1.1,Unusable
New Mexico,2018,201804,Suspected COVID-19 diagnosis,DS,DS,Unusable
New Mexico,2018,201805,Acute bronchitis,"1,593",0.2,Unusable
New Mexico,2018,201805,Acute respiratory distress syndrome,79,0.0,Unusable
New Mexico,2018,201805,Bronchitis NOS,624,0.1,Unusable
New Mexico,2018,201805,COVID-19 diagnosis,0,0.0,Unusable
New Mexico,2018,201805,Influenza,192,0.0,Unusable
New Mexico,2018,201805,Lower or acute respiratory infection,48,0.0,Unusable
New Mexico,2018,201805,Pneumonia,"1,420",0.2,Unusable
New Mexico,2018,201805,Respiratory infection NOS,"7,850",0.9,Unusable
New Mexico,2018,201805,Suspected COVID-19 diagnosis,0,0.0,Unusable
New Mexico,2018,201806,Acute bronchitis,938,0.1,Unusable
New Mexico,2018,201806,Acute respiratory distress syndrome,80,0.0,Unusable
New Mexico,2018,201806,Bronchitis NOS,423,0.1,Unusable
New Mexico,2018,201806,COVID-19 diagnosis,0,0.0,Unusable
New Mexico,2018,201806,Influenza,79,0.0,Unusable
New Mexico,2018,201806,Lower or acute respiratory infection,35,0.0,Unusable
New Mexico,2018,201806,Pneumonia,"1,179",0.1,Unusable
New Mexico,2018,201806,Respiratory infection NOS,"4,072",0.5,Unusable
New Mexico,2018,201806,Suspected COVID-19 diagnosis,0,0.0,Unusable
New Mexico,2018,201807,Acute bronchitis,745,0.1,Unusable
New Mexico,2018,201807,Acute respiratory distress syndrome,87,0.0,Unusable
New Mexico,2018,201807,Bronchitis NOS,355,0.0,Unusable
New Mexico,2018,201807,COVID-19 diagnosis,0,0.0,Unusable
New Mexico,2018,201807,Influenza,51,0.0,Unusable
New Mexico,2018,201807,Lower or acute respiratory infection,13,0.0,Unusable
New Mexico,2018,201807,Pneumonia,"1,051",0.1,Unusable
New Mexico,2018,201807,Respiratory infection NOS,"3,081",0.4,Unusable
New Mexico,2018,201807,Suspected COVID-19 diagnosis,0,0.0,Unusable
New Mexico,2018,201808,Acute bronchitis,"1,356",0.2,
New Mexico,2018,201808,Acute respiratory distress syndrome,92,0.0,
New Mexico,2018,201808,Bronchitis NOS,490,0.1,
New Mexico,2018,201808,COVID-19 diagnosis,0,0.0,
New Mexico,2018,201808,Influenza,75,0.0,
New Mexico,2018,201808,Lower or acute respiratory infection,40,0.0,
New Mexico,2018,201808,Pneumonia,"1,101",0.1,
New Mexico,2018,201808,Respiratory infection NOS,"8,992",1.1,
New Mexico,2018,201808,Suspected COVID-19 diagnosis,0,0.0,
New Mexico,2018,201809,Acute bronchitis,"1,855",0.2,
New Mexico,2018,201809,Acute respiratory distress syndrome,87,0.0,
New Mexico,2018,201809,Bronchitis NOS,739,0.1,
New Mexico,2018,201809,COVID-19 diagnosis,0,0.0,
New Mexico,2018,201809,Influenza,204,0.0,
New Mexico,2018,201809,Lower or acute respiratory infection,49,0.0,
New Mexico,2018,201809,Pneumonia,"1,210",0.1,
New Mexico,2018,201809,Respiratory infection NOS,"9,541",1.1,
New Mexico,2018,201809,Suspected COVID-19 diagnosis,0,0.0,
New Mexico,2018,201810,Acute bronchitis,"1,909",0.2,
New Mexico,2018,201810,Acute respiratory distress syndrome,103,0.0,
New Mexico,2018,201810,Bronchitis NOS,724,0.1,
New Mexico,2018,201810,COVID-19 diagnosis,0,0.0,
New Mexico,2018,201810,Influenza,382,0.0,
New Mexico,2018,201810,Lower or acute respiratory infection,49,0.0,
New Mexico,2018,201810,Pneumonia,"1,194",0.1,
New Mexico,2018,201810,Respiratory infection NOS,"11,033",1.3,
New Mexico,2018,201810,Suspected COVID-19 diagnosis,0,0.0,
New Mexico,2018,201811,Acute bronchitis,"2,164",0.3,
New Mexico,2018,201811,Acute respiratory distress syndrome,117,0.0,
New Mexico,2018,201811,Bronchitis NOS,874,0.1,
New Mexico,2018,201811,COVID-19 diagnosis,0,0.0,
New Mexico,2018,201811,Influenza,638,0.1,
New Mexico,2018,201811,Lower or acute respiratory infection,60,0.0,
New Mexico,2018,201811,Pneumonia,"1,359",0.2,
New Mexico,2018,201811,Respiratory infection NOS,"14,147",1.7,
New Mexico,2018,201811,Suspected COVID-19 diagnosis,DS,DS,
New Mexico,2018,201812,Acute bronchitis,"2,788",0.3,
New Mexico,2018,201812,Acute respiratory distress syndrome,144,0.0,
New Mexico,2018,201812,Bronchitis NOS,"1,043",0.1,
New Mexico,2018,201812,COVID-19 diagnosis,0,0.0,
New Mexico,2018,201812,Influenza,"3,951",0.5,
New Mexico,2018,201812,Lower or acute respiratory infection,92,0.0,
New Mexico,2018,201812,Pneumonia,"1,685",0.2,
New Mexico,2018,201812,Respiratory infection NOS,"16,290",1.9,
New Mexico,2018,201812,Suspected COVID-19 diagnosis,DS,DS,
New Mexico,2019,201901,Acute bronchitis,"3,059",0.4,
New Mexico,2019,201901,Acute respiratory distress syndrome,159,0.0,
New Mexico,2019,201901,Bronchitis NOS,"1,210",0.1,
New Mexico,2019,201901,COVID-19 diagnosis,0,0.0,
New Mexico,2019,201901,Influenza,"6,565",0.8,
New Mexico,2019,201901,Lower or acute respiratory infection,127,0.0,
New Mexico,2019,201901,Pneumonia,"1,975",0.2,
New Mexico,2019,201901,Respiratory infection NOS,"17,571",2.1,
New Mexico,2019,201901,Suspected COVID-19 diagnosis,24,0.0,
New Mexico,2019,201902,Acute bronchitis,"3,153",0.4,
New Mexico,2019,201902,Acute respiratory distress syndrome,194,0.0,
New Mexico,2019,201902,Bronchitis NOS,"1,273",0.2,
New Mexico,2019,201902,COVID-19 diagnosis,0,0.0,
New Mexico,2019,201902,Influenza,"9,970",1.2,
New Mexico,2019,201902,Lower or acute respiratory infection,108,0.0,
New Mexico,2019,201902,Pneumonia,"2,011",0.2,
New Mexico,2019,201902,Respiratory infection NOS,"20,501",2.4,
New Mexico,2019,201902,Suspected COVID-19 diagnosis,25,0.0,
New Mexico,2019,201903,Acute bronchitis,"2,949",0.4,
New Mexico,2019,201903,Acute respiratory distress syndrome,173,0.0,
New Mexico,2019,201903,Bronchitis NOS,"1,157",0.1,
New Mexico,2019,201903,COVID-19 diagnosis,0,0.0,
New Mexico,2019,201903,Influenza,"7,149",0.9,
New Mexico,2019,201903,Lower or acute respiratory infection,89,0.0,
New Mexico,2019,201903,Pneumonia,"2,121",0.3,
New Mexico,2019,201903,Respiratory infection NOS,"16,680",2.0,
New Mexico,2019,201903,Suspected COVID-19 diagnosis,12,0.0,
New Mexico,2019,201904,Acute bronchitis,"2,323",0.3,
New Mexico,2019,201904,Acute respiratory distress syndrome,141,0.0,
New Mexico,2019,201904,Bronchitis NOS,970,0.1,
New Mexico,2019,201904,COVID-19 diagnosis,0,0.0,
New Mexico,2019,201904,Influenza,"1,525",0.2,
New Mexico,2019,201904,Lower or acute respiratory infection,89,0.0,
New Mexico,2019,201904,Pneumonia,"1,938",0.2,
New Mexico,2019,201904,Respiratory infection NOS,"12,747",1.5,
New Mexico,2019,201904,Suspected COVID-19 diagnosis,DS,DS,
New Mexico,2019,201905,Acute bronchitis,"1,806",0.2,
New Mexico,2019,201905,Acute respiratory distress syndrome,116,0.0,
New Mexico,2019,201905,Bronchitis NOS,782,0.1,
New Mexico,2019,201905,COVID-19 diagnosis,0,0.0,
New Mexico,2019,201905,Influenza,472,0.1,
New Mexico,2019,201905,Lower or acute respiratory infection,92,0.0,
New Mexico,2019,201905,Pneumonia,"1,658",0.2,
New Mexico,2019,201905,Respiratory infection NOS,"9,036",1.1,
New Mexico,2019,201905,Suspected COVID-19 diagnosis,DS,DS,
New Mexico,2019,201906,Acute bronchitis,"1,103",0.1,
New Mexico,2019,201906,Acute respiratory distress syndrome,92,0.0,
New Mexico,2019,201906,Bronchitis NOS,522,0.1,
New Mexico,2019,201906,COVID-19 diagnosis,0,0.0,
New Mexico,2019,201906,Influenza,181,0.0,
New Mexico,2019,201906,Lower or acute respiratory infection,36,0.0,
New Mexico,2019,201906,Pneumonia,"1,332",0.2,
New Mexico,2019,201906,Respiratory infection NOS,"4,422",0.5,
New Mexico,2019,201906,Suspected COVID-19 diagnosis,DS,DS,
New Mexico,2019,201907,Acute bronchitis,878,0.1,
New Mexico,2019,201907,Acute respiratory distress syndrome,80,0.0,
New Mexico,2019,201907,Bronchitis NOS,434,0.1,
New Mexico,2019,201907,COVID-19 diagnosis,0,0.0,
New Mexico,2019,201907,Influenza,79,0.0,
New Mexico,2019,201907,Lower or acute respiratory infection,33,0.0,
New Mexico,2019,201907,Pneumonia,"1,221",0.1,
New Mexico,2019,201907,Respiratory infection NOS,"3,490",0.4,
New Mexico,2019,201907,Suspected COVID-19 diagnosis,0,0.0,
New Mexico,2019,201908,Acute bronchitis,"1,267",0.2,
New Mexico,2019,201908,Acute respiratory distress syndrome,78,0.0,
New Mexico,2019,201908,Bronchitis NOS,535,0.1,
New Mexico,2019,201908,COVID-19 diagnosis,0,0.0,
New Mexico,2019,201908,Influenza,113,0.0,
New Mexico,2019,201908,Lower or acute respiratory infection,49,0.0,
New Mexico,2019,201908,Pneumonia,"1,224",0.1,
New Mexico,2019,201908,Respiratory infection NOS,"8,831",1.1,
New Mexico,2019,201908,Suspected COVID-19 diagnosis,DS,DS,
New Mexico,2019,201909,Acute bronchitis,"1,767",0.2,Unusable
New Mexico,2019,201909,Acute respiratory distress syndrome,62,0.0,Unusable
New Mexico,2019,201909,Bronchitis NOS,756,0.1,Unusable
New Mexico,2019,201909,COVID-19 diagnosis,0,0.0,Unusable
New Mexico,2019,201909,Influenza,203,0.0,Unusable
New Mexico,2019,201909,Lower or acute respiratory infection,59,0.0,Unusable
New Mexico,2019,201909,Pneumonia,"1,311",0.2,Unusable
New Mexico,2019,201909,Respiratory infection NOS,"10,090",1.2,Unusable
New Mexico,2019,201909,Suspected COVID-19 diagnosis,0,0.0,Unusable
New Mexico,2019,201910,Acute bronchitis,"2,112",0.3,
New Mexico,2019,201910,Acute respiratory distress syndrome,59,0.0,
New Mexico,2019,201910,Bronchitis NOS,864,0.1,
New Mexico,2019,201910,COVID-19 diagnosis,0,0.0,
New Mexico,2019,201910,Influenza,493,0.1,
New Mexico,2019,201910,Lower or acute respiratory infection,94,0.0,
New Mexico,2019,201910,Pneumonia,"1,475",0.2,
New Mexico,2019,201910,Respiratory infection NOS,"12,827",1.5,
New Mexico,2019,201910,Suspected COVID-19 diagnosis,0,0.0,
New Mexico,2019,201911,Acute bronchitis,"2,556",0.3,
New Mexico,2019,201911,Acute respiratory distress syndrome,92,0.0,
New Mexico,2019,201911,Bronchitis NOS,972,0.1,
New Mexico,2019,201911,COVID-19 diagnosis,0,0.0,
New Mexico,2019,201911,Influenza,"2,450",0.3,
New Mexico,2019,201911,Lower or acute respiratory infection,93,0.0,
New Mexico,2019,201911,Pneumonia,"1,638",0.2,
New Mexico,2019,201911,Respiratory infection NOS,"15,448",1.9,
New Mexico,2019,201911,Suspected COVID-19 diagnosis,DS,DS,
New Mexico,2019,201912,Acute bronchitis,"3,468",0.4,
New Mexico,2019,201912,Acute respiratory distress syndrome,97,0.0,
